,time,open,high,low,close,volume,ticker
447,10/16/2017,10280,10290,10140,10140,6100,TV2
448,10/17/2017,10100,10140,9860,10030,8000,TV2
449,10/18/2017,10030,10260,10030,10100,40295,TV2
450,10/19/2017,10260,10260,10180,10180,14330,TV2
451,10/20/2017,10250,10750,10230,10750,21000,TV2
452,10/23/2017,10750,11780,10750,11780,28050,TV2
453,10/24/2017,11870,12500,11780,11950,37480,TV2
454,10/25/2017,11950,11950,11470,11550,17596,TV2
455,10/26/2017,11550,11600,11550,11600,3680,TV2
456,10/27/2017,11600,11600,11380,11460,10120,TV2
457,10/30/2017,11510,12020,11510,11870,45021,TV2
458,10/31/2017,12020,13060,12020,13060,30469,TV2
459,11/1/2017,14350,14350,13470,13620,90628,TV2
460,11/2/2017,13830,14030,13480,13590,37196,TV2
461,11/3/2017,13550,13560,12840,13180,50095,TV2
462,11/6/2017,13190,13470,12930,13450,30440,TV2
463,11/7/2017,13470,13470,13180,13220,14170,TV2
464,11/8/2017,13150,13550,13150,13390,19215,TV2
465,11/9/2017,13220,13470,13220,13310,19269,TV2
466,11/10/2017,13160,13220,12910,13030,22737,TV2
467,11/13/2017,13030,13030,12670,12670,27514,TV2
468,11/14/2017,12670,12670,11990,12190,51376,TV2
469,11/15/2017,12230,12590,12230,12500,15958,TV2
470,11/16/2017,12380,12500,12370,12390,11930,TV2
471,11/17/2017,12350,12350,12190,12350,5710,TV2
472,11/20/2017,12310,12310,11950,11960,10748,TV2
473,11/21/2017,11800,11870,11550,11570,17045,TV2
474,11/22/2017,11550,11940,11550,11720,3930,TV2
475,11/23/2017,11720,12100,11700,11700,19306,TV2
476,11/24/2017,11300,11860,11300,11860,10400,TV2
477,11/27/2017,11870,11870,11550,11750,8060,TV2
478,11/28/2017,11860,11870,11550,11560,15140,TV2
479,11/29/2017,11560,11560,11380,11420,17034,TV2
480,11/30/2017,11470,11550,11310,11420,15300,TV2
481,12/1/2017,11740,11740,11300,11300,12027,TV2
482,12/4/2017,11300,11470,11260,11470,7469,TV2
483,12/5/2017,11270,11270,11020,11060,18488,TV2
484,12/6/2017,11110,11370,11060,11080,24417,TV2
485,12/7/2017,11070,11230,11060,11230,14100,TV2
486,12/8/2017,10100,11070,10100,11020,22360,TV2
487,12/11/2017,11020,12020,10980,11300,18857,TV2
488,12/12/2017,11550,11550,10940,11300,11640,TV2
489,12/13/2017,11290,11350,11200,11320,18590,TV2
490,12/14/2017,11270,11270,11110,11250,7750,TV2
491,12/15/2017,12350,12350,11200,11250,10065,TV2
492,12/18/2017,11850,11900,11400,11770,37025,TV2
493,12/19/2017,11700,11870,11410,11410,13330,TV2
494,12/20/2017,11380,11620,11350,11380,2480,TV2
495,12/21/2017,11240,11610,11230,11230,11345,TV2
496,12/22/2017,11160,11230,11060,11230,22800,TV2
497,12/25/2017,11150,11150,11060,11060,1620,TV2
